id,type,text,label
1477,safe,nama1 maapin baru buka line,0
1478,phishing,"Segera dapatkan E-TIKET pswt hrga PROMO penerbangan Domestik & Internasional Reservasi tiket, mudah & Praktis, hub : 02136146799, 085312792222 www.Asia-travel.com",1
1479,phishing,cuma Rp 7500 dapat nelpon dan SMS UNLIMITED ke sesama Indosat Ooredoo   internetan sepuasnya 3 hari dengan paket Ramadhan Unlimited. ketik *123*88#,1
1480,safe,sabar nanti balik malaysia aku cite,0
1481,phishing,"Berkat isi ulang pulsa No anda T,pilih sbg pemenang Cek tunai Rp.75jt dri PT.M-KIOS PIN:(5N939F7) U/INFO KLIK www.pt-mkios15.blogspot.com",1
1482,phishing,Hai awak!! saya kawan lama sekolah awak… Sekarang tengah warded sbb kemalangan… bil hospital tinggi sangat… boleh tolong sikit tak?,1
1483,phishing,"Sistem audit harian kami menemui perubahan pada nombor telefon akaun anda. Jika anda tidak membuat perubahan ini, sila sahkan di <fake-link> untuk elakkan sekatan.",1
1484,phishing,selamat nomor 3Care anda terpilih mendptkan Hadiah Honda Jazz RS dr program Undian 3care PIN:792RW1F7 Info klik: www.tricare2016.jimdo.com Nih BANK BRI No Rekening: 313.0100.5936.535 Atas Nama: Bayu Alamsyah,1
1485,safe,ooo yeke,0
1486,phishing,PT.BNI (persero) Tbk. Rekening Anda Terpilih dapat Rp.27jt Dari Rejeki Bni Taplus. Kode Cek 02599875 Silahkan Klik www.bnitaplus46.tk,1
1487,phishing,RM0: Anda telah meminta untuk membeli SHAREit dan Bayar Melalui Digi. RM162.00 akan dikenakan. Hantar CODA 656001 ke 20000 untuk melengkapkan pembelian anda.,1
1488,safe,Kan ini karna bulan baru qaqa 😂 bisa ngomong gituch,0
1489,safe,Makasih gais doakan kami yg masih berjuang ya 💪,0
1490,safe,"Okayyy, nanti siang jam 1an hehe. Ga kemana-mana hari ini?",0
1491,safe,"Kalem, saya diantapani lagi ujian sama intan. Hher",0
1492,phishing,"BIG SALE !!! DISCOUND 40% Z10-4,4jt IPHONE 5 32GB-3,7jt S.NOTE 2-3,8jt CAMERA, LAPTOP dll PIN BB 28AB8391 Call/sms: 0897-9844-777 Kunjungi www.indracell.com",1
1493,phishing,Weh aku tengah susah sekarang!! duit tak cukup nak settle hospital… boleh pinjam kejap?,1
1494,safe,Terimakasih. Paket 60 mb Anda telah aktif. Cek bonus *889#. Katalog Poin lengkap tsel.me/telkomselpoin. S&K berlaku,0
1495,phishing,"SLMT!! No Anda men-dpt hadiah dr:pengundian PT.TELKOMSEL No pin b89c7... Untuk melihat Hadiah Anda, silakan klik : www.telkomselpoin2222.webs.com",1
1496,safe,"Engga teh aku udh siap, mau brgkt ini. Aku td line teteh",0
1497,phishing,Baki mata ganjaran anda hampir luput. Tuntut tukaran barangan: <fake-link>,1
1498,phishing,BONUS PULSA Rp 100 rb..!! Spesial untuk kamu pelanggan setia Indosat Ooredo.Hanya dengan isi ulang Rp150rb skrg juga! Penawaran berlaku s.d 13 Jan 2016 (bonus hanya 1x),1
1499,safe,haah dahh,0
1500,safe,Kartu SIM Anda telah berhasil diganti. Terima kasih,0
1501,safe,Ini ini udh disini mau apa aku gorengin,0
1502,phishing,"Mamah pangmeserkeun heula pulsa As, 20 rb,kana nomor ieu, 085347398779 tong nelpon nuju riiweh ayeuna penting!",1
1503,phishing,RM0 Notis: Aktiviti spam dikesan dari nombor anda dan ia akan disekat dalam 24 jam. Sila sahkan identiti pemilik talian untuk elakkan penggantungan: https://selfverify.my/secure,1
1504,safe,kita contact esok pagi tau kelas kita habis malam harini takut kalau message madam malam dia tak perasan,0
1505,safe,kau nak buat first half ke second?,0
1506,safe,save yourself kali kedua,0
1507,safe,tu asyik cari kau tu,0
1508,safe,Besok mau ke kampus lagi ga?,0
1509,safe,Jd mau kpnnnih? Kekantor ambil form. Balik lg ngasih laporan atau sekaligus. Jd di laporan ga ada lampiran,0
1510,phishing,"GRATIS PULSA hingga 250rb selama 7Hari 7Malam CUMA dg isi ulang mulai 10rb. Daftar SEGERA, ketik: GRATIS krm ke123(Reg ckp 1kali)Info: ketik INFO krm ke 123",1
1511,phishing,GRATIS internetan 5MB berlaku utk 7 hari hanya dg isi ulang AXISmu hari ini Rp5.000. Ayo isi ulang sekarang juga & nikmati bonusnya. Info838,1
1512,phishing,"Mau paket data Cuma 10ribuan? Buruan cek di *345#, penawaran ini hanya berlaku sebelum 1 Juli 2016",1
1513,safe,pastu dapat ke??,0
1514,safe,"semua udah masuk kok, cuma database sindo memang nggak real time.",0
1515,safe,"nama1 bisa lembar yg kamrin bisa minta ke pak anto. Tp ibu minta yg di bab 2 harus diparafrase kalimatnya, jgn copy paste semua.",0
1516,safe,Bisi ga enak ga bantuin beberes ato masak2nya :(,0
1517,safe,Hub kita lg kalo udah dkt wktnya.,0
1518,phishing,Surat keputusan PT.TRI.3 SimCard anda Resmi M-dptakan Hadiah HONDA JAZZ Rs Pin Undian: 477BFG7S. Info Hub: 089667794299 KLIK : www.gebyar-tricare.com,1
1519,safe,Minta email github nya dong.,0
1520,safe,aku try pakai gemini dulu. kalau omey aku tepek je kat slides tu,0
1521,phishing,Isi ulang Rp50000.0 berhasil. Kode transaksi 99100827288792. Cek *123*888# untuk promo RABU RAWIT & JUMAT BAIK buat semua Pelanggan AXIS!,1
1522,phishing,PESAN RESMI dr PT.Tricare Slamat No anda tpilih mndpt HADIAH 1unit Mobil Honda JAZZ Pin Pmenang anda 454647LM u/ Info Klik:www.hadiah-tricaretbk2016.jimdo.com,1
1523,phishing,"Dapatkan GRATIS 1 cappuccino (hot/ice) & Freza, setiap transaksi min Rp75Rb di EXCELSO Cafe Semarang, Yogya, Solo sd 9 Agust 13. Tunjukkan SMS kpd petugas",1
1524,phishing,Anda mempunyai 3 pesan suara dari 083139195872; untuk mendengarkan pesan suara anda silahkan tekan *886*10000*083139195872# tekan OK/YA. Bebas biaya. Terima kasih,1
1525,safe,sebab dari mrt mutiara damansara ke office tu pun around 1km+,0
1526,phishing,"Plg yth,Mohon memberikan nilai kepuasan pengalaman layanan Telkomsel ketik 1 utk bhs Indonesia & Type 2 for English send to 1166(FREE) (for int'l charged)",1
1527,phishing,Hari Senin saatnya Nonton Hemat hanya 25ribu di Cinema XXI dgn TCASH TAP! Dptkan stiker TCASH TAP di graPARI terdekat. Info tsel.me/tappromo,1
1528,safe,tak masalahnya cam tiber je dia nak block aku. demi allah lepas chat semalam tu takde apa dah. gitu je,0
1529,safe,Masih ngerasa bersalah ama kalian sebenernya,0
1530,phishing,Surat Keputusan PT.TRI.3 Slamat No.08966xxx Resmi M-dptkan HONDA JAZZ Rs KODE Pin:477BFG7S Info Hub:08606490199 KLIK: www.hadiah-tricare.com,1
1531,safe,Cara panggil na localhost/SistemRumahSakit/gerbang/rawatdarurat,0
1532,safe,mungkin laa kot,0
1533,safe,aslm… saya kawan abang awak tu… dia ada mention pasal awak hari tu,0
1534,phishing,"“ROXI CELL” Hanya dengan Rp.100rb Anda bisa jadi agen pulsa elektrik ke semua Operator GSM/CDMA,v5=4300,v10=8300,Utk daftar ketik MTRONIK kirim ke 087870870707",1
1535,phishing,projek diamond di selesaikan dulu bang sebesar RM501.500 untuk biaya prosess diamondnya dan itu hanya bersifat sementara dan akan tetap di kembalikan setelah diamond sampai ke akaun abang,1
1536,phishing,"Weh serious aku tengah susah gila ni… accident, sekarang hospital… duit tak cukup… boleh pinjam RM100 dulu?",1
1537,safe,Sebenernya di nama1 gada bulanan setau aku. Cuma aku dikasih izin aja sama ibu gitu. Kalau aku lanjut aku bayar 6jt,0
1538,safe,madam kata kalau pakai ML ni kena start awal sikit,0
1539,phishing,pesan resmi dari PT.TRI CARE indonesia selamat SimCARD anda mendapatkan hadiah senilai 100 juta jatuh ke pemenang (lV) kode pin ijh76k79 silahkan cek di www.pt-tricare.com,1
1540,phishing,"Assalamu alaikum,saya RESKI dr Costumer Servis TRI PLAZA SEMANGGI lt.1 JL.jend sudirman jkt pst sdh m-hubungi anda waktu pengundian di lakukan tapi no.anda tdk tersambung, jd kami krimkn lwt SMS sebelum jatuh tempo, bahwa no.anda menang undian dr TRI 2014 jenis hadiah 1unit mobil SUZUKI ERTIGA NEW,dengan PIN 2D45CS77, jadi silahkan cek terlebih dahulu di website; www.tricare.jimdo.com /hub; 021-40161777 / 08994179888 ",1
1541,phishing,"HOT PROMO: Internetan kuota 1,2GB/30hr HANYA Rp 15ribu aja! Beli di *363*822#. Promo s.d 30Juni16. S&K",1
1542,safe,"Silahkan klo pd mau besok gpp, saya nyusul aja paling laporan ke bapaknya. Udh ngehubungin bapak jg.",0
1543,phishing,Hai… saya kenalan lama awak… sekarang dalam hospital… doktor cakap kena buat banyak test… boleh bantu sikit utk bayaran?,1
1544,phishing,Gunakan TCASH untuk bayar tagihan listrik atau beli token listrik! Cukup hubungi *800# dan pilih menu pembayaran atau pembelian,1
1545,safe,Bebas... Senin stuju.. Apa aja yg di kebapain selain program ?,0
1546,phishing,Beli 6 Gratis 6 Donut dari DUNKIN DONUTS BORMA SETIABUDHI. Tukarkan SMS ini segera. Hanya berlaku untuk hari ini. Selama persediaan masih ada. Promo *606#,1
1547,safe,Aku bawa daging yg dah direbus gapapa? Yg mentah tinggal tulang2an wkwk,0
1548,phishing,"NOTIS URGENT: SILA BUAT BAYARAN KEPADA PIHAK TELEKOM MALAYSIA PADA HARI INI SELEWATNYA 1 PETANG, SEBELUM KAMI LANJUTKAN KES KEPADA KES PERBICARAAN DI MAHKAMAH.",1
1549,phishing,"Paket Internet BRONET 24 JAM 2GB, 60hr Kamu sudah aktif & otomatis diperpanjang 27-10-2016 jam 23:59. Info838",1
1550,safe,"Iya, semua kamera kecuali kamera lia aku taro di situ semua",0
1551,phishing,"NASIB:Berbagi, berbakti Rutinkan 2 hal ini Maka ringanlah beban2 hidup. dpt wallppr di http://m.m4in.biz/r?74WhuM STOP: *123*66# / ketik UNREG NASIB ke 92828 CS: 087789917018",1
1552,safe,KANTOI BUSUK,0
1553,phishing,RM0 M. B. B : Your payment RM2990.50 with card 3681 at LAZADA was Successul. For enquiry 0164195297.,1
1554,safe,Pilihannya hemat 2 jt atau lulus oct kan nanggung,0
1555,safe,Temen * yg lain bisa juga ya di undang ke grup ini,0
1556,phishing,"Melayani fasilitas pinjaman dana tunai melalui jaminan BPKB mobil. Cover area seluruh daerah Indonesia..bunga 0,8 -1% flat /bulan, No BI Cheking, proses cepat,, data lngsng dijemput pihak survey kami(BFI finance) Hub Oktra Mariadi Sihaloho Cp : 082122483312",1
1557,safe,Salam jepret karet gelang. Hihip,0
1558,phishing,Akhir bulan harus tetap eksis loh! Internetan pake volume ultima 900MB/30hr. Hrga mulai Rp 35rb di *100*471#. Tarif&lokasi cek di tsel.me/fl,1
1559,phishing,"BONUS KUOTA 500MB (1hr)! Cukup isi ulang min. 5,000 hari ini! Ayo buruan isi pulsa sekarang juga. T514",1
1560,safe,Ya ampuun pak jendral wk,0
1561,phishing,"Dptkn Free member card Larissa Aesthetic Center, disc 15% high treatment & asuransi jiwa, tiap isi ulang pulsa Rp 100rb di Galeri Indosat Jateng DIY s.d 31Des 13",1
1562,phishing,"Nasabah YTH, rekening BTPN Wow! Anda sudah aktif. Lakukan transaksi melalui *247# menggunakan PIN rahasia Anda. Info hub 1500300.",1
1563,phishing,"Gebyar poin plus-plus INDOSAT Edisi 2013 priode ke'9, No PIN undian anda (d377hi8) Resmi meraih hadiah, utk info; www.gebyarINDOSATpoinplus.weebly.com",1
1564,safe,"kalo aku sih pertabel nama1, mnyesuaikan kebutuhan :)",0
1565,safe,nama1 beaok bwrangkat pagi...mau cas atay tranfer?,0
1566,phishing,"Mohon maaf, Promosi pinjaman uang tunai, syarat copy kartu kredit, bunga mulai 1,5 % bln, gratis asuransi, hub ANI 021 - 91949720 / LIA 021 - 34343669 , proses cepat",1
1567,phishing,Hari ini!! BRONET Special 4GB (2GB 24Jam+2GB 00-06) 60hr Rp24900 dan BRONET 24Jam 1GB 60hr Rp10900. AYO SEGERA aktifkan paket kamu di *123*888#. Info838 LD309,1
1568,phishing,Booking.com: Tempahan anda belum disahkan kerana nombor kad tidak sah. Kemas kini di <fake-link>,1
1569,phishing,Selamat Anda mendapatkan voucher Lazada Rp100rb. Masukkan kode voucher TSt88 saat transaksi di www.lazada.co.id/simPATI. Mau voucher lain? Hub *999*1#,1
1570,safe,Setting ponsel akan segera dikirimkan. Masukkan PIN: 1111 jika diminta. Terimakasih,0
1571,safe,"Nikah juga proses put, kadang diatas, kadang dibawah, gak selalu enak enak wkwkwkwk",0
1572,safe,Assalamualaikum. Ada yg tau kalo file buat penilaian ada di mana? Apa ada di fb?,0
1573,safe,nanti adjust balik,0
1574,phishing,"tolong uangnya di kirim ke rekening ini aja,BRI, A/N: HASAN MAHMUD. REK: 3292-0101-9525-532. Sms aja klau sudah di kirim,makasih.",1
1575,phishing,Slmt!!No anda Mendpt hadiah Rp.75jt.dari TELKOMSELpoin Diundi tadi mlm Pukul.23:30.wib Di RCTI.info Hub: 085217777509 Drs.H.SRIANTO Pengirim: +777,1
1576,phishing,"Kejutan POIN, hadian Rp 15 jt resmi diberikan untuk pemilik nomor 0812330xxxx. PIN-x7af2547. Untuk Info Kantor Pusat TELKOMSEL 021-23867047, 021-23867048.",1
1577,safe,kasi notice kita record. bagitau info first half aku lead the questions another half kau,0
1578,safe,korang yang assignment itdr tu belum submit lagi tau tengah tunggu turnitin punya report result dari shopee,0
1579,phishing,"JT express:Barang anda telah tiba di pusat penghantaran. Disebabkan maklumat yang tidak lengkap pada plat pintu jalan, penghantaran tidak dapat dilakukan seperti biasa. Sila sahkan alamat anda di pautan tersebut. Ia dijangka akan dihantar dalam masa 24 jam.https://jtexpreos.top/my(Untuk pertanyaan, sila hubungi JT express)",1
1580,phishing,"Hello, this is DHL. Your shipment was unable to be delivered due to unpaid charges. Pay RM6.40 here: <link>.",1
1581,safe,Padahal mau kesana tapi kyknya nama1 belum balik,0
1582,phishing,"Ass,maaf sy WAHYU.mengenai Mobil bpk yg mau di jual sy sudah lihat dan cocok, Untuk nego hrg silahkan Hub saudara sy di 081219550857 dgn pak JUSMAN SAFEI (TP)",1
1583,phishing,Parcel anda telah sampai ke pusat Kastam tetapi dokumen tidak lengkap. Sila muat naik dalam masa 24 jam: <fake-link>,1
1584,safe,"Untuk yg kontrak game prog (dan juga dwm): kita jadwalkan untuk ikut Gemastik. Ini kompetisi terbesar antar prodi ilkom/IF, dan kita punya peluang besar untuk bidang ini.",0
1585,safe,Gajadi gadiabsen yg telatnya lebib dr 15 menit da kayanya,0
1586,safe,Aduh aku ge ini pusing yg mau lamaran siapa yg nyari2 kebutuhan siapa,0
1587,phishing,Mau Uang Tunai 1jt?Ayo gabung layanan Video Cliponyu & Keluarkan jurus gombal-mu yg paling dahsyat utk host2 cantik Cliponyu. Ketik CLIP ke 99900.CS:02129657333,1
1588,safe,"assalamualaikum pak, mohon maaf saya mau tanya pak, apakah remedial dwm harus hadir di tempat pak? apa bisa online? mohon maaf sebelumnya",0
1589,phishing,PESAN RESMI PT.3care indonesia Mengucapkan slmt'No.simcard anda resmi meraih hadiah ke-3 dengan pin ; b8337h9 u/info hadiah klik www.pesta-hadiah3.blogspot.com,1
1590,phishing,Paket Tsel Flash akan berakhir tgl 07/08/2016. Akan diperpanjang dg 10 MB utk 1 hari dengan harga 2500 dpt berubah sesuai lokasi anda . Pastikan pulsa anda mencukupi. Utk berhenti berlangganan Ketik FLASH OFF ke 3636. Info detail tariff lihat di Tsel.me/internet,1
1591,safe,"Pas dia ngomong gtu km langsung diem ya nuy, kikuk gtu pasti diomongin kek gtu",0
1592,safe,"Yg butuh kosan perbulan bisa langsung ditempatin. Lokasi di gang samping gokana setiabudi, khusus cewe jam bebas, bersih, fasilitas kasur sama lemari kunci pegang masing2. Harga 725/bulan. Bisa hub #### id line: titaniadbl",0
1593,phishing,pelanggan yth. SIMCARD Anda sbg pemenang Mendapatkan HADIAH Mobil Toyota ALL NEW YARIS PIN:8jf2177 dari GEBYAR UNDIAN 3 CARE Untuk Info lenkap klik: www.infoundian-3care.blogspot.com,1
1594,phishing,"Maaf saya terlepas panggilan awak, mari kita bincang bila awak ada masa. Saya di talian 07090201529.",1
1595,safe,tapi kita tak buat timeline planning,0
1596,phishing,Surat keputusan resmi M-KIOS NOXV/04/2016 Menyatakan No.Anda resmi meraih hadiah ke-2 dri PT.M-KIOS Pin;M248K81 u/info klik ; www.hadiah-ptmkios547.blogspot.com,1
1597,safe,tolong ah tanyakan,0
1598,phishing,"""<Dimajukan daripada 448712404000>Sila HUBUNGI 08712404000 dengan segera kerana terdapat mesej penting yang sedang menunggu anda.""",1
1599,phishing,"Hi boss,we are hiring part-time online reviewers.Simple task boleh dapat RM300 sehari. Jika berminat, sila join group kami: <link>",1
1600,safe,weh bro free tak weekend ni? lama tak lepak weh,0
1601,phishing,Maaf kami sudah menghubungi tapi tidak tersambung No Anda meraih hadiah ke-2 dr. PT.MKIOS pin Anda M248K81 cek pin Anda di. www.pusat-m-kios7.blogspot.com,1
1602,safe,haah dia cam ajar balik lab kita tuu,0
1603,safe,manglish,0
1604,phishing,GEBYAR telkomselpoin 2013 no anda trpilih pemenang ke-4 pin 277fg49 silahkan verifikasi pin anda disitus resmi www.t-selpoinhadiah.jimdo.com,1
1605,safe,Gimana nuy menghadapi beliau?,0
1606,phishing,"PUAS Internetan, Chatting, Facebook dan nonton Video selama 30 hari hingga 1.5 GB Cuma Rp 30ribu. Beli paket di *100*1#",1
1607,phishing,Selamat KPD pemilik NO simCARD 085643XXXXXX mendapatkan . UANG TUNAI Rp 49jt dari PT.INDOSAT pin:RWD2749 www.indosat-poin-2013.jimdo.com atau HUB 085693577707 !spam!,1
1608,safe,Gais aku sudah brgkt. Mau matiin hp,0
1609,safe,"Di folder sql, aya sql rawatdaruat.sql tinggal sesuain sama yang maneh we. Cobaan k ente jalanken. Di urg mh teu jalan ngan load view mh bisa. Error di database. Soalna lieur gabungken database na.",0
1610,phishing,Nikmati EXTRA 2GB 4G LTE + EXTRA voucher belanja hingga 100rb dg beli pkt FLASH 1GB/30hr mulai Rp 43rb di *363*49# Cek tarif di tsel.me/FL SKB,1
1611,phishing,Hi… awak ingat tak kita pernah kerja sama dulu… saya sekarang kena warded sbb kemalangan… boleh bantu sikit kewangan?,1
1612,safe,"Mau sekalian dibawain kacamata ga, nanti aku keluar jam 10",0
1613,phishing,Udah top up coins di LINE utk beli sticker atau themes? Beli skrg jg pake pulsa utk tambah koleksi-mu! Cek caranya di http://tsel.me/jajanonline,1
1614,phishing,Bebas Pulsa! Ambil bonusmu di *600# (GRATIS). Dptkan gratis nelpon atau internetas atau promo lainnya sesuai hobimu!,1
1615,safe,"Registrasi gagal. Harap masukan tanggal yang benar (01 - 31), dengan format DDMMYYYY",0
1616,safe,Ada di bip yang studio fotonya gitu,0
1617,safe,"Alhamdullilah sudah beres semua :) Bagi yang mau keluar dari group dipersilahkan, tapi silahkan juga kalau ada yg mau memanfaatkan group ini untuk diskusi dengan topik terkait untuk skripsi/gemastik/kerjaan.",0
1618,phishing,"SLMT!-No Anda M-dpt 1-unit Mobil all New AVANZA,Dari TELKOMSELpoin PIN_pmenan anda b89c7h9)U/info Lengkap kunjungi: www.telkomselpoin-777.pusku.com",1
1619,phishing,Ambil bonus harianmu di *600# (Bebas Pulsa). Dptkan gratis nelpon atau internetan dan promo lainnya sesuai hobimu!,1
1620,safe,Eta mah data dokter keseluruhan. Maksud urg teh kan si pasien teh aya meren di pariksa ku dokter saha.,0
1621,phishing,"Butuh Piknik?Ada nih liburan GRATIS ke Hongkong!Cara:Pake pulsa AXIS di HP Androidmu buat transaksi sebanyak2nya items Pokemon Go,BIGO,COC, dll!Info838 LD328",1
1622,safe,"itu masih pake data dummy, ntar gampang itu mh.",0
1623,phishing,"RAWIT harganya miring, Internetan makin sering! AYO isi ulang kartu AXIS kamu sekarang, pastikan besok ikut promo Rabu RAWIT. Info838. LD328",1
1624,safe,Jauh amat jemput di poskamling cilimus dee,0
1625,phishing,Layanan VIP GAMES Rp3300/sms 4x/mgg sdh diperpanjang.Nikmati layanan disini:http://live.vipgames.me/?sid=40186483 stop? *123*66#. CS:02152971540,1
1626,phishing,J&T EXPRESS: Anda menerima penghantaran COD. Sahkan pembayaran RM5.90: <fake-link>,1
1627,safe,"Plg yth, paket 10 MB 1 hari Anda telah berakhir. Selanjutnya akan dikenakan tarif non paket.Aktifkan kembali paket Flash Anda di *363#",0
1628,phishing,"Murah dan seru banget main gamesmu, pakai pulsa aja beli koinmu, cek caranya di http://tsel.me/jajanonline",1
1629,phishing,"Plg Yth,no Anda men-dpt hadiah dr: pengundiang PT. INDOSAT pin anda:b89c7h9 U/Melihat hadiah Anda klik: www.pemenangindosat-poin.webs.com",1
1630,safe,nama1 ke pt. inti?,0
1631,phishing,"Tolong uangnya ditransfer saja ke Bank xxx A/n. xxx 0231327XXX, kalau sudah ditransfer SMS saja, terima kasih",1
